index,iso3,year,median,emissions
0,AFG,1990,6.12125421856555,19.006371923561662
1,AFG,1995,3.69853577975158,11.48387962541306
2,AFG,2000,3.31539121355525,10.29422341026478
3,AFG,2005,4.39817016880879,13.656230410747918
4,AFG,2010,5.71977247804888,17.759779148892214
5,AFG,2015,9.36667237790222,29.083330399938834
6,AFG,2018,8.14198278548536,25.28069370927634
7,ARE,1990,42.3345756075822,131.4480105700306
8,ARE,1995,41.2138548587946,127.96819505946006
9,ARE,2000,36.9205495528792,114.63756795069888
10,ARE,2005,30.5152118323787,94.74912243529921
11,ARE,2010,15.0943827813321,46.86775664838055
12,ARE,2015,25.1440252126926,78.07169540490627
13,ARE,2018,29.8301299124778,92.62195677564533
14,BHR,1990,21.6993630601054,67.37608831436607
15,BHR,1995,23.245219780434,72.17594251385196
16,BHR,2000,25.504809698611,79.19192401799317
17,BHR,2005,25.5935263270085,79.46738737483486
18,BHR,2010,24.3124570561532,75.48969291021456
19,BHR,2015,26.9266998747233,83.60686457701836
20,BHR,2018,31.2104703959845,96.90788637012396
21,DJI,1990,7.93712989094446,24.64462956878473
22,DJI,1995,8.46175535374851,26.273581138282047
23,DJI,2000,2.63786472043745,8.190517199663875
24,DJI,2005,7.35143735740579,22.82606596599783
25,DJI,2010,2.87201532916667,8.917550156755928
26,DJI,2015,15.9925069737156,49.65641430324746
27,DJI,2018,29.8276738481647,92.61433074507443
28,EGY,1990,16.0586270518237,49.86171582337154
29,EGY,1995,16.5721404070998,51.45616452123673
30,EGY,2000,16.9528012783937,52.63810891338687
31,EGY,2005,18.0415750271974,56.01872962794739
32,EGY,2010,18.492019719705,57.41735138928963
33,EGY,2015,20.6641308489017,64.1617130032228
34,EGY,2018,21.0784394756816,65.44813300320185
35,IRN,1990,12.1210585114325,37.63564425682768
36,IRN,1995,14.3665425406451,44.60782725785222
37,IRN,2000,15.1124037577211,46.92371141964887
38,IRN,2005,16.8106825495314,52.19683310264401
39,IRN,2010,15.2009671340324,47.19869893182792
40,IRN,2015,14.8999185563121,46.26394911897795
41,IRN,2018,14.3984587477979,44.70692644273752
42,IRQ,1990,43.1932433345924,134.11415668904272
43,IRQ,1995,7.00521762554317,21.751060622959034
44,IRQ,2000,11.7269855903265,36.41205571825198
45,IRQ,2005,15.1587426817961,47.067592852123255
46,IRQ,2010,95.9980179155291,298.07192566735955
47,IRQ,2015,86.0135058585232,267.0702154205974
48,IRQ,2018,106.137785249001,329.55570044244314
49,JOR,1990,31.0208966961375,96.31926382357301
50,JOR,1995,32.6509763291401,101.38062848245343
51,JOR,2000,31.9195756843027,99.10964410824619
52,JOR,2005,29.0573338530829,90.22244046714533
53,JOR,2010,32.3421709253713,100.42179387985937
54,JOR,2015,26.0470107223569,80.87544735270373
55,JOR,2018,27.129361164033,84.23612382709919
56,KWT,1990,10.7970442773531,33.524606540295835
57,KWT,1995,27.645450977217,85.83857237523924
58,KWT,2000,29.1610701195491,90.54453949979757
59,KWT,2005,33.7171903000023,104.69120153770115
60,KWT,2010,26.4339242782579,82.07680620550522
61,KWT,2015,24.8150207739964,77.05014320284334
62,KWT,2018,43.8982183405125,136.30308998292452
63,LBN,1990,49.8356945325293,154.73883480961285
64,LBN,1995,25.947396179564,80.56614618962263
65,LBN,2000,40.5040079318661,125.7641345482856
66,LBN,2005,30.1224590454697,93.52963288700252
67,LBN,2010,21.1003772087217,65.5162492255367
68,LBN,2015,13.0238897377379,40.43891715788142
69,LBN,2018,16.5058921953565,51.25046514873802
70,LBR,1990,7.52663351064683,23.370046517888195
71,LBR,1995,7.70348539942876,23.919168095518312
72,LBR,2000,6.98138128669464,21.677049267561124
73,LBR,2005,11.7869588393626,36.598271457044085
74,LBR,2010,8.86305587613656,27.519611234286494
75,LBR,2015,9.75140121899279,30.27790575694823
76,LBR,2018,8.48372250437726,26.341788701641303
77,MAR,1990,21.7868067783721,67.6475993107098
78,MAR,1995,22.7566246040943,70.65886426322072
79,MAR,2000,26.1590780327449,81.22341411011226
80,MAR,2005,24.2897079598892,75.41905742129677
81,MAR,2010,22.6326219212146,70.2738384129329
82,MAR,2015,25.2651663522742,78.44783622048435
83,MAR,2018,32.1696972479297,99.88626656087675
84,OMN,1990,21.4324648549356,66.54737472527793
85,OMN,1995,21.5959348248687,67.0549457125208
86,OMN,2000,23.646850383569,73.42299750397407
87,OMN,2005,25.8391979953507,80.23019299160401
88,OMN,2010,25.0021218423832,77.63108827816299
89,OMN,2015,33.0075349947384,102.48773600796284
90,OMN,2018,35.7447595769639,110.98676359128137
91,PAK,1990,5.97606253248687,18.555554642121084
92,PAK,1995,6.63231405668391,20.59320249972241
93,PAK,2000,7.57973364038961,23.53492135873693
94,PAK,2005,8.58545604143764,26.65766929954304
95,PAK,2010,11.0690484047258,34.36917391570551
96,PAK,2015,11.0365997833128,34.268421595190574
97,PAK,2018,12.563434128004,39.00921169876986
98,PSE,1990,20.3099539235978,63.06200073369269
99,PSE,1995,21.5078043432249,66.78130232962646
100,PSE,2000,24.0596619360497,74.7047691181956
101,PSE,2005,24.197487569053,75.13271495215818
102,PSE,2010,23.1612858402452,71.91532930824454
103,PSE,2015,26.1357681532058,81.15103740034094
104,PSE,2018,30.0642927299366,93.34902764059855
105,QAT,1990,21.6574246000361,67.2458702346201
106,QAT,1995,23.1449209973608,71.86451679838532
107,QAT,2000,25.5466549054828,79.32185254842598
108,QAT,2005,25.6557646520147,79.6606361292126
109,QAT,2010,23.8669928743095,74.10653553487352
110,QAT,2015,26.1993987543164,81.34860914417735
111,QAT,2018,29.9944204281296,93.13207554093385
112,SAU,1990,23.0933156633552,71.70428326840462
113,SAU,1995,24.0514987327817,74.67942253531251
114,SAU,2000,19.3715335521939,60.14822424889101
115,SAU,2005,22.5234253755604,69.93478532260752
116,SAU,2010,23.2439085924377,72.1718713013472
117,SAU,2015,34.6420504486746,107.56287380212568
118,SAU,2018,42.2883807866139,131.30457657482043
119,SDN,1990,4.33796575333159,13.46929690477952
120,SDN,1995,4.82362411543257,14.97725640593582
121,SDN,2000,7.76768264452261,24.118499257589814
122,SDN,2005,7.78157329052002,24.161629435598854
123,SDN,2010,6.47623796489129,20.108589356228155
124,SDN,2015,6.93763026741194,21.541203227708724
125,SDN,2018,8.037523322132,24.956349164753416
126,SYR,1990,20.1691699764866,62.62486939359137
127,SYR,1995,21.6327754833875,67.16933522040853
128,SYR,2000,23.977363323306,74.44923357159867
129,SYR,2005,24.0393559128048,74.64171932214066
130,SYR,2010,22.6676946498939,70.38273853402757
131,SYR,2015,25.5800343551456,79.42549507203998
132,SYR,2018,29.5306677828103,91.69213285227033
133,TUN,1990,27.5142586173206,85.43122272160812
134,TUN,1995,29.0515191206484,90.20438583923087
135,TUN,2000,32.1984973008046,99.97569014905226
136,TUN,2005,32.2774997517374,100.2209911791496
137,TUN,2010,32.5144679262586,100.95677262167442
138,TUN,2015,32.9506099589179,102.3109849102409
139,TUN,2018,30.8677993068526,95.84389949179119
140,YEM,1990,5.68889873579971,17.663916796683385
141,YEM,1995,3.90029891387302,12.11035012159745
142,YEM,2000,5.9831512622869,18.57756500637558
143,YEM,2005,8.18623097662456,25.418083457799725
144,YEM,2010,9.62219016395564,29.876708015278982
145,YEM,2015,9.40117465333556,29.190459275113845
146,YEM,2018,6.86835789700612,21.32611390304606
147,EMR,1990,20.3099539235978,63.06200073369269
148,EMR,1995,21.5959348248687,67.0549457125208
149,EMR,2000,23.646850383569,73.42299750397407
150,EMR,2005,24.0393559128048,74.64171932214066
151,EMR,2010,22.6326219212146,70.2738384129329
152,EMR,2015,25.1440252126926,78.07169540490627
153,EMR,2018,29.8276738481647,92.61433074507443
